Store,DayOfWeek,year,month,week,day,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,competition_open,Promo2,Promo2SinceWeek,Promo2SinceYear,promo_2_open,IsPromo2Month
672,4,2024,9,24,20,1057,1.0,0,a,0,a,a,653.0,10,2016,95,0,18,2010,500,0
692,4,2024,7,11,22,2560,1.0,0,0,1,a,a,912.0,9,2016,94,0,27,2021,140,1
827,5,2024,7,32,18,455,1.0,0,0,1,c,a,667.0,9,2000,286,1,9,2017,387,0
653,3,2024,5,37,3,3254,1.0,1,0,1,a,a,1252.0,8,2020,45,0,25,2012,500,1
833,5,2024,9,12,7,1588,1.0,0,0,1,a,a,856.0,5,2022,28,0,38,2023,26,1
869,3,2024,6,15,27,519,1.0,0,0,0,d,c,897.0,1,2005,233,0,40,2014,495,1
236,2,2023,8,45,20,2409,1.0,0,0,0,a,a,572.0,2,2019,54,1,21,2015,440,1
659,3,2024,1,35,27,1620,1.0,0,0,0,d,a,695.0,6,2021,31,1,25,2021,166,1
371,4,2024,12,26,2,3693,1.0,0,0,0,c,c,473.0,4,2010,176,0,30,2016,412,0
681,6,2023,10,17,6,3758,1.0,1,0,0,a,c,1245.0,12,2016,82,0,8,2020,165,0
190,5,2023,6,12,19,2625,1.0,0,0,0,a,b,666.0,10,2010,152,0,33,2018,239,1
979,3,2023,3,11,2,3867,1.0,0,0,1,a,a,868.0,9,2022,6,1,26,2022,37,0
297,6,2024,12,47,2,621,1.0,1,0,0,c,b,355.0,5,2002,271,0,39,2013,500,0
209,1,2024,7,26,10,2323,1.0,1,0,1,a,a,450.0,10,2004,237,1,34,2017,356,0
136,5,2023,6,30,19,3172,1.0,1,a,0,a,c,745.0,5,2005,217,0,10,2012,500,0
593,7,2024,12,51,27,1340,1.0,0,0,1,c,a,727.0,7,2002,269,0,30,2014,500,0
397,5,2024,11,37,28,1912,1.0,0,0,0,c,a,893.0,9,2001,278,0,18,2023,71,1
794,5,2024,4,34,13,3435,1.0,1,0,0,c,a,1423.0,5,2015,107,1,33,2015,469,0
466,4,2024,9,12,21,3568,1.0,0,0,0,a,a,215.0,7,2013,134,0,33,2019,239,1
344,2,2024,4,19,9,3585,1.0,0,0,1,c,b,1114.0,4,2011,156,0,20,2014,500,1
351,2,2023,1,4,20,2936,1.0,0,0,1,b,a,969.0,3,2017,70,0,32,2010,500,0
245,1,2023,5,27,26,1329,1.0,0,0,1,c,c,635.0,10,2018,55,1,10,2018,277,0
778,7,2023,3,15,18,701,1.0,0,0,0,c,a,690.0,12,2006,195,0,20,2013,500,0
144,3,2023,7,23,4,2989,1.0,1,0,0,b,a,1156.0,6,2009,169,1,38,2016,349,1
1017,7,2024,6,23,8,364,1.0,1,0,1,b,b,801.0,1,2014,125,0,27,2020,204,1
293,5,2024,3,2,27,3814,1.0,0,0,1,a,c,723.0,4,2000,287,1,2,2017,364,0
12,6,2023,6,27,23,1018,1.0,1,0,0,b,a,505.0,11,2011,139,0,24,2010,500,1
743,7,2024,9,36,23,1842,1.0,1,0,0,d,c,569.0,8,2011,157,1,14,2019,282,1
793,4,2023,8,42,2,3996,1.0,1,0,0,d,c,455.0,4,2006,208,0,47,2015,411,1
686,1,2023,8,11,11,509,1.0,0,0,1,a,b,1085.0,12,2015,92,0,49,2013,482,1
403,6,2023,2,21,15,2435,1.0,0,0,0,a,a,585.0,2,2007,192,1,4,2019,225,0
192,3,2023,2,28,23,3367,1.0,0,0,0,a,b,462.0,6,2007,188,0,20,2022,60,1
974,2,2024,8,44,3,805,1.0,0,0,1,c,a,872.0,6,2016,98,1,31,2013,500,1
548,2,2023,7,4,22,2759,1.0,0,0,1,b,a,575.0,2,2011,149,1,18,2010,500,0
531,7,2023,8,26,18,3036,1.0,0,0,1,c,a,1284.0,3,2004,233,0,38,2021,92,1
239,3,2023,5,42,17,3081,1.0,0,0,0,a,a,832.0,8,2013,117,1,7,2013,500,0
872,5,2024,2,3,25,1029,1.0,1,0,0,b,c,882.0,1,2007,205,1,45,2014,478,1
1044,6,2023,5,1,22,2708,1.0,0,0,1,a,a,882.0,5,2016,84,1,14,2011,500,0
720,5,2024,8,5,20,2327,1.0,0,0,0,b,a,991.0,9,2011,155,0,13,2011,500,0
808,2,2024,12,17,15,1794,1.0,0,0,0,c,a,1033.0,8,2005,232,0,18,2015,467,0
791,1,2024,7,7,28,2058,1.0,1,0,0,c,a,829.0,5,2001,278,0,49,2018,270,0
194,7,2023,5,20,24,3865,1.0,0,0,1,a,a,515.0,12,2006,197,1,15,2023,5,0
518,2,2024,5,16,9,329,1.0,0,a,1,c,c,774.0,6,2015,107,0,14,2016,418,0
324,2,2024,1,41,23,2565,1.0,1,0,1,d,a,838.0,6,2015,103,0,13,2021,184,0
450,1,2023,3,20,16,2358,1.0,0,0,0,c,c,330.0,8,2019,43,1,8,2022,64,1
952,6,2023,5,51,26,2196,1.0,1,0,0,a,c,189.0,4,2008,181,1,49,2016,366,1
927,4,2023,8,9,11,3568,1.0,1,a,1,a,a,456.0,5,2021,27,0,35,2017,286,0
622,5,2024,8,10,23,2314,1.0,1,0,0,a,a,235.0,12,2017,80,0,30,2015,448,1
131,2,2024,4,42,8,3334,1.0,1,0,0,d,a,674.0,3,2007,205,0,8,2020,242,1
397,4,2023,7,8,26,3101,1.0,1,0,1,a,a,588.0,9,2006,202,1,3,2010,500,0
807,4,2023,3,20,5,3295,1.0,0,0,0,d,a,847.0,10,2013,113,1,16,2023,4,1
668,6,2023,1,33,5,2514,1.0,1,0,0,c,a,1033.0,4,2017,69,1,49,2016,348,0
623,5,2024,4,47,28,265,1.0,1,0,0,a,a,907.0,4,2010,168,1,28,2011,500,0
435,5,2023,3,12,8,479,1.0,0,0,0,a,a,950.0,4,2003,239,1,43,2013,489,0
1081,5,2023,7,15,15,2171,1.0,0,0,1,a,c,1104.0,6,2017,73,0,16,2017,311,1
1017,6,2024,10,2,13,1254,1.0,0,0,0,a,a,722.0,8,2010,170,1,6,2010,500,0
719,2,2023,3,22,23,1141,1.0,0,0,0,b,c,50.0,10,2000,269,0,12,2020,166,0
974,5,2024,1,13,7,2150,1.0,0,0,1,a,a,297.0,5,2004,236,0,13,2021,156,0
200,7,2024,1,16,10,1993,1.0,0,0,0,b,a,970.0,6,2013,127,0,32,2018,296,1
179,6,2024,3,13,26,827,1.0,0,0,0,c,c,879.0,10,2011,149,0,11,2020,210,1
796,6,2024,2,52,26,1937,1.0,0,0,1,a,b,1029.0,1,2003,253,1,51,2011,500,0
756,1,2023,12,29,6,3451,1.0,0,0,0,a,c,1673.0,3,2016,93,1,36,2023,0,0
273,6,2024,3,27,14,754,1.0,1,b,0,d,c,886.0,2,2014,121,0,22,2015,473,0
934,5,2024,8,24,13,3151,1.0,1,0,0,c,a,791.0,3,2012,149,0,32,2016,408,0
834,2,2023,9,31,15,3221,1.0,0,0,0,a,a,924.0,11,2001,262,0,38,2013,500,1
236,7,2024,3,18,15,3074,1.0,1,0,0,a,a,463.0,3,2003,252,1,40,2016,394,1
681,7,2024,2,8,2,786,1.0,1,0,0,a,c,1046.0,12,2004,230,1,1,2010,500,1
972,5,2024,3,16,25,1977,1.0,0,0,0,a,c,769.0,11,2021,28,0,27,2017,353,1
858,7,2023,11,17,7,3714,1.0,0,0,1,c,a,1325.0,5,2005,222,1,21,2013,500,0
468,6,2023,5,14,8,1301,1.0,1,0,0,a,c,340.0,2,2000,279,0,16,2022,50,0
913,3,2023,1,8,23,2095,1.0,0,0,0,a,a,821.0,3,2006,202,0,34,2012,500,0
344,7,2024,8,45,28,3384,1.0,1,0,0,a,c,632.0,8,2016,96,1,13,2012,500,0
1088,4,2024,6,23,26,2398,1.0,0,0,0,c,a,500.0,6,2004,240,0,14,2018,321,0
1098,2,2023,3,24,9,1540,1.0,1,0,0,a,c,1007.0,11,2016,76,0,35,2010,500,1
337,1,2024,2,47,21,649,1.0,0,c,0,a,a,725.0,5,2000,285,1,4,2019,303,1
768,5,2023,9,45,5,2322,1.0,1,0,0,a,c,1219.0,3,2020,42,0,20,2019,233,1
1074,1,2023,4,13,12,2073,1.0,0,0,1,d,a,661.0,9,2012,127,0,40,2017,285,0
324,7,2023,1,52,8,1313,1.0,1,0,0,c,c,702.0,12,2019,37,1,21,2017,343,1
798,7,2023,10,22,7,1394,1.0,0,0,0,c,a,1424.0,7,2016,87,0,16,2020,162,1
591,1,2024,3,26,25,3933,1.0,1,0,1,c,c,415.0,9,2003,246,1,11,2018,327,0
495,2,2023,12,49,25,2547,1.0,0,0,1,d,b,585.0,8,2015,100,1,26,2021,127,0
718,2,2024,8,49,5,2888,1.0,0,0,1,a,a,50.0,3,2021,41,0,41,2022,112,1
532,5,2023,7,49,11,437,1.0,0,b,1,c,a,686.0,7,2010,156,1,5,2013,500,0
794,2,2023,9,10,1,3866,1.0,0,0,1,c,a,1027.0,12,2003,237,0,32,2022,30,0
1071,5,2023,3,5,24,1391,1.0,0,0,1,a,a,943.0,12,2012,123,1,41,2017,276,1
234,7,2024,9,17,9,3850,1.0,0,0,0,a,a,863.0,10,2012,143,1,12,2015,473,0
197,5,2024,3,15,17,3803,1.0,0,0,0,b,c,557.0,7,2017,80,1,36,2021,135,0
688,7,2023,4,35,16,995,1.0,0,0,1,c,c,763.0,1,2003,243,1,22,2019,221,0
1072,4,2023,7,9,6,1461,1.0,0,0,0,c,a,701.0,6,2015,97,0,2,2019,215,1
945,7,2024,5,13,10,2977,1.0,1,0,0,c,a,818.0,10,2008,187,1,37,2016,392,0
452,6,2023,11,42,4,2100,1.0,1,0,1,a,c,872.0,12,2005,215,0,38,2010,500,1
897,4,2024,1,31,5,1969,1.0,1,0,1,a,b,715.0,7,2018,66,1,36,2017,359,0
1017,2,2023,2,42,24,1742,1.0,0,0,0,a,b,827.0,1,2012,133,1,5,2020,193,1
329,5,2023,1,47,11,2594,1.0,0,0,1,a,b,791.0,11,2021,14,0,24,2021,127,1
117,6,2024,11,49,13,2724,1.0,1,0,0,a,a,618.0,11,2005,228,1,10,2011,500,1
1082,1,2023,5,51,20,1970,1.0,1,0,1,a,c,844.0,8,2007,189,0,35,2013,500,1
178,3,2023,11,36,25,2386,1.0,1,0,1,d,a,437.0,5,2021,30,1,24,2020,168,0
15,7,2024,7,28,13,417,1.0,1,a,1,c,a,874.0,10,2010,165,1,33,2011,500,1
356,1,2023,11,34,25,1645,1.0,0,0,0,a,a,487.0,4,2009,175,1,46,2022,40,0
869,7,2023,10,39,17,2787,1.0,1,0,0,a,c,812.0,10,2018,60,0,5,2019,242,1
833,1,2023,2,46,2,3068,1.0,0,0,1,a,c,960.0,4,2002,250,1,13,2020,189,1
354,5,2024,12,32,27,2052,1.0,1,0,0,a,c,542.0,10,2013,134,1,31,2014,500,1
765,3,2024,7,31,8,2762,1.0,0,0,1,a,a,1130.0,9,2008,190,0,49,2018,294,1
1050,2,2024,8,22,21,707,1.0,1,0,0,a,a,1356.0,1,2020,55,1,3,2014,500,0
8,2,2024,3,43,25,2540,1.0,0,0,1,c,c,625.0,1,2002,266,0,44,2011,500,0
961,7,2024,10,19,23,2689,1.0,0,0,0,a,c,777.0,8,2007,206,0,42,2011,500,0
670,2,2023,1,18,18,2304,1.0,1,0,0,c,c,1184.0,6,2004,223,0,11,2012,500,0
983,7,2024,2,32,9,805,1.0,0,0,1,d,c,281.0,11,2004,231,0,44,2023,40,0
55,5,2024,3,33,19,3647,1.0,0,0,1,a,a,830.0,10,2005,221,1,31,2011,500,1
281,7,2023,10,18,15,3530,1.0,1,0,0,a,a,729.0,12,2012,130,1,3,2021,119,1
427,4,2024,10,1,19,3804,1.0,0,0,0,b,a,1090.0,3,2011,163,1,3,2017,362,0
889,4,2023,4,39,10,280,1.0,0,0,0,d,a,746.0,10,2010,150,1,18,2020,177,0
756,1,2023,7,5,20,481,1.0,0,0,0,c,a,956.0,6,2020,37,1,28,2019,185,1
371,3,2024,5,7,14,1799,1.0,1,0,1,a,c,573.0,4,2020,49,0,41,2017,330,1
270,5,2023,7,6,28,3860,1.0,0,0,1,c,c,1105.0,5,2004,230,0,6,2022,52,0
499,3,2023,1,38,4,1502,1.0,0,0,1,b,a,484.0,11,2002,242,1,35,2010,500,0
185,2,2023,6,40,21,1413,1.0,0,0,1,a,a,1081.0,7,2015,95,0,35,2017,317,0
1009,4,2024,6,27,15,3556,1.0,1,a,0,a,c,843.0,1,2001,281,0,21,2023,58,1
927,7,2024,1,5,17,339,1.0,1,a,0,a,c,114.0,6,2013,127,0,14,2018,303,0
804,7,2024,8,5,15,3025,1.0,1,c,1,c,a,839.0,10,2004,238,0,14,2012,500,1
535,3,2024,5,30,4,2327,1.0,0,0,1,a,a,1002.0,10,2003,247,0,24,2013,500,0
715,1,2024,4,44,17,1205,1.0,1,0,0,d,a,451.0,6,2015,106,0,16,2020,236,0
283,1,2023,10,37,12,2733,1.0,0,0,1,a,a,566.0,10,2017,72,1,30,2018,267,0
144,5,2023,10,29,7,1487,1.0,0,0,1,a,a,847.0,11,2007,191,0,7,2017,334,1
260,5,2024,4,27,26,3365,1.0,0,0,0,a,a,667.0,1,2008,195,1,37,2010,500,0
601,7,2024,12,39,7,2618,1.0,1,0,1,a,a,919.0,7,2002,269,0,52,2013,500,0
1070,5,2024,1,12,12,234,1.0,0,0,0,b,a,757.0,11,2020,38,1,12,2016,416,1
138,2,2024,7,7,11,3878,1.0,0,0,1,a,a,424.0,6,2020,49,1,36,2016,387,0
340,1,2023,9,19,13,3086,1.0,1,b,1,a,c,1519.0,12,2003,237,0,38,2018,241,0
84,4,2024,3,9,16,1744,1.0,1,0,1,a,a,718.0,11,2017,76,0,29,2018,292,1
492,3,2023,5,15,18,2552,1.0,0,0,0,a,a,857.0,3,2021,26,1,16,2016,363,1
1056,6,2023,9,46,10,3371,1.0,0,0,0,a,a,1352.0,4,2020,41,0,52,2019,202,0
57,5,2024,5,25,10,2055,1.0,0,0,0,a,a,1079.0,5,2009,180,0,33,2019,252,0
661,4,2024,4,25,20,2927,1.0,0,0,0,c,a,984.0,6,2002,262,1,20,2020,213,1
173,6,2023,8,39,20,3314,1.0,0,0,1,c,a,1137.0,9,2011,143,1,14,2014,493,0
7,4,2024,2,16,17,2883,1.0,0,0,1,a,b,985.0,11,2007,195,1,46,2010,500,1
600,5,2024,7,37,15,2055,1.0,0,0,1,a,a,985.0,7,2008,192,0,38,2023,51,1
523,6,2023,4,27,4,1107,1.0,1,0,1,a,a,990.0,1,2014,111,0,47,2022,32,0
1004,1,2023,4,30,16,1052,1.0,1,0,0,a,c,769.0,11,2013,113,1,39,2013,500,1
320,2,2023,6,20,7,313,1.0,0,0,0,a,c,1142.0,5,2001,265,1,7,2020,169,1
708,4,2023,9,49,3,1935,1.0,1,0,0,b,b,1022.0,5,2014,112,0,41,2014,476,0
172,6,2023,3,51,17,1984,1.0,0,0,1,a,c,130.0,10,2022,5,0,52,2020,155,1
646,3,2023,9,7,15,1585,1.0,0,0,1,a,c,1075.0,10,2004,227,1,2,2012,500,0
914,7,2023,5,11,15,2514,1.0,0,0,0,a,a,582.0,11,2022,6,1,39,2014,440,0
430,7,2023,11,39,21,1384,1.0,1,0,1,c,c,893.0,11,2002,252,0,41,2017,310,1
172,1,2023,5,28,10,2014,1.0,0,0,0,c,b,318.0,2,2011,147,0,18,2019,218,0
564,5,2024,6,41,10,3142,1.0,1,0,1,c,a,645.0,3,2002,267,1,46,2014,500,0
186,1,2023,10,18,5,1660,1.0,1,0,0,a,a,711.0,6,2022,16,0,21,2018,257,1
721,6,2023,1,34,3,456,1.0,0,c,1,c,a,981.0,12,2018,49,0,23,2015,427,0
260,1,2023,11,9,26,1296,1.0,1,0,0,d,a,644.0,5,2021,30,0,4,2014,473,1
737,1,2024,4,51,9,1782,1.0,0,0,0,c,a,170.0,5,2000,287,1,20,2021,187,1
795,6,2023,10,36,13,3465,1.0,1,0,1,a,a,673.0,12,2014,106,0,41,2012,500,1
1114,3,2024,5,34,26,434,1.0,0,0,0,a,a,706.0,12,2019,53,0,29,2020,213,0
213,3,2023,3,8,6,845,1.0,1,0,1,d,a,1010.0,7,2001,260,1,16,2018,252,0
1039,4,2023,2,47,5,1231,1.0,0,0,1,a,a,864.0,8,2021,18,0,38,2019,217,0
359,4,2023,10,15,21,220,1.0,0,0,1,c,a,590.0,5,2002,257,1,18,2020,153,1
173,5,2024,1,7,10,3678,1.0,0,0,0,a,c,903.0,10,2002,255,1,21,2021,142,0
1007,6,2024,8,26,8,611,1.0,1,0,0,a,a,1370.0,11,2006,213,1,27,2014,500,0
637,7,2023,8,51,22,2624,1.0,1,0,1,a,c,1171.0,4,2021,28,1,5,2015,462,1
631,4,2024,3,23,8,1882,1.0,1,0,1,c,c,247.0,9,2018,66,0,27,2022,100,1
337,6,2023,10,1,1,3421,1.0,0,0,1,a,a,1563.0,7,2009,171,1,38,2017,275,0
193,5,2024,5,48,24,2328,1.0,0,0,0,a,a,1175.0,9,2012,140,1,11,2022,141,0
69,1,2024,10,35,28,3559,1.0,0,0,1,c,c,1296.0,6,2000,292,1,30,2023,57,0
959,6,2023,5,34,26,2850,1.0,1,0,0,c,a,364.0,8,2019,45,0,1,2020,189,0
23,4,2024,10,29,4,3332,1.0,1,0,1,c,a,696.0,8,2001,278,0,43,2021,142,1
572,4,2024,6,4,14,2331,1.0,1,0,1,a,c,997.0,6,2016,96,1,38,2011,500,1
298,6,2023,6,37,25,506,1.0,0,0,1,b,b,484.0,3,2008,183,1,38,2020,155,0
931,7,2023,11,8,18,2611,1.0,0,0,1,a,a,978.0,2,2018,69,0,23,2017,297,0
784,7,2024,2,11,9,1650,1.0,1,0,1,d,a,1310.0,12,2000,278,1,31,2017,344,0
88,4,2024,5,31,11,644,1.0,0,0,1,b,c,720.0,8,2006,213,1,38,2023,45,0
143,4,2024,1,27,9,1860,1.0,0,0,1,d,a,1331.0,6,2014,115,0,19,2013,500,1
181,3,2024,1,12,18,1868,1.0,0,0,0,a,c,1031.0,5,2016,92,0,21,2013,500,1
796,3,2024,2,4,19,3979,1.0,0,0,0,c,a,262.0,5,2000,285,0,17,2012,500,0
103,2,2023,9,11,21,2896,1.0,0,0,1,a,c,559.0,6,2001,267,1,20,2010,500,1
262,3,2024,10,3,8,3157,1.0,0,0,1,a,b,1152.0,6,2008,196,1,36,2012,500,1
537,6,2023,10,52,21,1432,1.0,0,0,0,c,c,510.0,12,2015,94,0,48,2017,316,0
207,3,2023,12,5,13,1841,1.0,1,0,0,a,c,1144.0,6,2014,114,1,12,2015,409,1
432,5,2024,7,37,2,1178,1.0,1,0,0,a,a,1003.0,9,2011,154,1,14,2013,500,1
339,2,2023,3,20,22,2157,1.0,0,0,0,a,a,914.0,6,2013,117,1,3,2023,17,0
464,6,2024,6,16,3,1248,1.0,1,0,1,a,c,647.0,10,2007,200,0,20,2020,204,1
31,3,2024,7,1,1,1372,1.0,1,0,0,c,a,910.0,1,2013,138,0,42,2012,500,1
409,4,2024,10,2,20,1640,1.0,0,0,1,d,a,1325.0,10,2016,96,0,19,2023,35,1
599,7,2023,6,52,3,3805,1.0,1,0,0,c,a,703.0,3,2004,231,1,1,2018,311,1
473,7,2023,1,42,15,214,1.0,0,0,0,b,a,1003.0,6,2000,271,1,11,2016,395,0
1050,3,2024,11,15,10,3492,1.0,0,0,1,a,a,1422.0,8,2006,219,0,12,2015,471,1
426,3,2023,8,31,27,3635,1.0,1,0,0,a,a,899.0,7,2017,73,1,11,2021,124,1
340,4,2023,2,47,9,1152,1.0,1,0,1,a,a,673.0,1,2019,49,1,43,2016,368,1
179,6,2024,12,17,3,982,1.0,1,0,1,c,c,670.0,7,2012,149,0,50,2020,175,0
685,7,2023,6,50,4,1184,1.0,1,0,0,a,a,195.0,2,2019,52,1,24,2016,390,0
635,3,2023,10,28,28,3455,1.0,1,0,1,a,a,457.0,3,2009,175,1,5,2019,231,0
59,5,2023,9,24,27,767,1.0,0,0,0,c,a,921.0,6,2016,87,1,50,2020,130,0
970,1,2024,4,47,4,413,1.0,0,0,1,c,b,1111.0,8,2012,140,1,37,2010,500,0
1092,6,2024,11,24,10,794,1.0,1,0,0,c,a,692.0,7,2000,292,0,43,2011,500,1
1109,4,2024,12,4,1,1260,1.0,0,0,0,c,a,1107.0,5,2006,223,0,6,2020,206,0
868,5,2024,12,8,24,2793,1.0,0,0,0,a,a,1088.0,2,2015,118,0,8,2014,500,0
131,2,2023,3,39,26,2264,1.0,1,0,0,c,b,589.0,1,2014,110,0,9,2020,186,0
1000,4,2023,2,33,20,2047,1.0,0,0,1,c,c,641.0,6,2016,80,0,52,2015,397,1
459,1,2023,7,45,15,748,1.0,1,0,1,a,a,416.0,12,2005,211,0,39,2011,500,0
964,3,2024,3,11,11,3085,1.0,0,0,1,a,a,1043.0,10,2004,233,0,44,2016,383,0
269,3,2023,8,28,9,3951,1.0,1,0,0,a,a,821.0,5,2021,27,0,33,2022,47,0
766,4,2024,9,20,20,1663,1.0,0,0,0,b,a,1086.0,3,2008,198,1,19,2023,53,1
633,7,2023,1,50,17,2333,1.0,0,0,0,a,a,802.0,5,2017,68,0,19,2016,395,1
512,5,2023,10,42,14,1334,1.0,0,0,1,b,b,538.0,6,2001,268,0,6,2019,244,1
402,7,2023,2,13,11,3266,1.0,0,0,1,a,c,1054.0,8,2020,30,1,13,2020,156,0
60,2,2023,7,39,21,2390,1.0,1,0,0,b,a,226.0,7,2019,48,0,34,2015,421,0
979,7,2023,7,38,28,1255,1.0,0,0,0,c,a,719.0,6,2016,85,1,22,2019,224,1
807,5,2024,1,21,4,1379,1.0,1,0,1,b,a,588.0,8,2006,209,1,29,2022,96,1
1043,1,2023,3,23,22,922,1.0,0,0,0,a,a,1278.0,12,2001,255,0,46,2021,81,0
577,7,2024,7,13,13,3780,1.0,1,0,0,d,a,1345.0,5,2004,242,0,7,2017,370,0
363,2,2024,6,20,19,3420,1.0,0,0,0,b,a,947.0,1,2011,161,0,38,2010,500,0
687,6,2023,6,6,23,1829,1.0,0,0,1,c,a,646.0,11,2021,19,1,51,2019,163,0
398,2,2023,9,34,10,1038,1.0,1,0,1,a,b,1336.0,10,2016,83,0,47,2019,195,1
1048,5,2024,9,27,6,958,1.0,0,0,0,a,a,610.0,8,2010,169,1,11,2016,432,1
597,6,2024,8,32,1,1655,1.0,1,0,1,d,c,405.0,1,2014,127,0,15,2014,500,0
756,1,2024,9,51,28,511,1.0,0,0,1,d,a,224.0,11,2016,94,0,33,2016,434,0
709,7,2023,11,20,23,3013,1.0,0,0,1,a,a,851.0,3,2015,104,1,25,2015,411,1
434,7,2023,3,7,21,528,1.0,1,0,1,d,a,306.0,12,2002,243,1,34,2011,500,1
839,3,2024,12,20,2,1087,1.0,0,0,1,c,a,1246.0,3,2012,153,0,35,2011,500,1
548,2,2023,6,19,26,1709,1.0,0,0,1,a,c,646.0,1,2020,41,0,9,2014,478,1
112,5,2023,12,25,4,2688,1.0,0,0,0,a,a,434.0,5,2014,115,0,46,2017,291,1
456,6,2024,8,44,9,1824,1.0,0,c,1,c,b,1155.0,6,2008,194,1,6,2010,500,0
57,1,2024,5,52,17,3832,1.0,1,0,1,a,a,1083.0,11,2012,138,1,32,2020,228,0
820,2,2024,1,33,1,1615,1.0,1,0,1,c,a,1319.0,1,2016,96,0,49,2010,500,0
757,5,2024,2,42,22,2245,1.0,0,0,1,c,a,310.0,3,2001,275,0,3,2013,500,1
1000,3,2024,8,15,26,2016,1.0,0,0,0,a,a,247.0,8,2004,240,0,23,2022,96,1
534,7,2023,9,20,12,1226,1.0,1,0,0,c,a,1288.0,7,2013,122,1,24,2012,500,0
1106,4,2023,2,46,4,2518,1.0,1,0,1,c,b,50.0,11,2002,243,0,22,2013,500,0
751,5,2023,12,19,17,3772,1.0,0,0,0,b,b,455.0,6,2010,162,1,45,2023,0,0
431,3,2024,4,20,22,925,1.0,0,0,1,a,c,837.0,8,2017,80,1,4,2010,500,0
337,5,2024,10,47,28,3682,1.0,0,0,1,c,a,421.0,3,2011,163,1,42,2013,500,0
1057,2,2024,10,42,8,3344,1.0,0,0,0,d,c,883.0,5,2018,77,0,1,2017,405,0
192,4,2024,9,41,8,2572,1.0,0,0,1,a,a,475.0,6,2001,279,0,50,2014,500,1
19,1,2023,11,38,3,2987,1.0,0,0,1,a,b,1207.0,8,2010,159,1,51,2018,247,1
125,4,2023,10,34,2,3054,1.0,1,a,1,c,c,1035.0,11,2020,35,1,39,2022,47,1
769,6,2024,2,29,21,1500,1.0,0,0,0,d,a,903.0,4,2013,130,1,44,2016,401,1
877,3,2024,5,38,7,3057,1.0,0,0,1,a,c,714.0,9,2019,56,0,9,2015,497,0
568,1,2024,7,2,9,1871,1.0,0,0,0,a,a,510.0,3,2009,184,0,8,2014,500,0
450,6,2023,7,3,13,1891,1.0,0,0,0,d,c,780.0,5,2001,266,0,11,2014,460,1
205,3,2023,7,46,3,3700,1.0,0,0,1,a,c,450.0,1,2007,198,1,19,2018,287,1
93,5,2023,3,5,22,1207,1.0,1,0,1,a,a,1395.0,4,2020,35,0,18,2010,500,1
831,6,2024,12,34,16,499,1.0,0,0,1,a,a,916.0,10,2005,230,0,9,2012,500,1
276,3,2023,9,17,12,453,1.0,1,b,0,a,c,559.0,7,2019,50,0,6,2021,115,0
1098,3,2024,10,39,7,1747,1.0,0,0,1,a,a,1290.0,11,2014,119,0,43,2016,412,1
961,4,2024,5,25,17,380,1.0,0,0,1,a,b,806.0,3,2017,86,0,37,2020,196,1
860,4,2024,8,16,21,3724,1.0,1,0,1,b,a,1240.0,6,2021,38,0,43,2021,129,1
537,1,2023,4,37,16,401,1.0,1,0,0,a,a,1231.0,2,2021,26,0,19,2013,500,0
400,1,2023,8,51,22,3195,1.0,1,0,0,a,b,951.0,4,2011,148,0,45,2015,422,1
952,1,2023,4,41,14,1108,1.0,0,0,0,a,a,439.0,1,2015,99,0,11,2018,290,0
54,3,2023,12,12,4,2970,1.0,0,0,1,a,b,646.0,3,2002,261,1,40,2019,180,1
1055,1,2023,7,47,5,628,1.0,0,0,1,d,a,1897.0,1,2002,258,1,13,2010,500,0
918,6,2023,6,52,23,3792,1.0,0,0,0,a,c,655.0,9,2021,21,0,27,2017,337,0
75,7,2024,7,15,2,380,1.0,1,0,1,a,a,743.0,12,2003,247,1,49,2013,500,1
245,6,2024,3,34,13,1558,1.0,1,0,0,a,b,678.0,1,2001,278,0,5,2016,445,0
1052,2,2024,10,39,6,2416,1.0,0,a,0,a,a,538.0,5,2001,281,1,41,2021,154,1
740,3,2023,4,33,22,2600,1.0,0,0,0,b,c,1031.0,11,2000,269,1,30,2012,500,0
414,7,2024,11,52,8,1491,1.0,1,0,1,a,c,418.0,1,2009,190,1,17,2023,87,0
930,1,2023,11,14,22,386,1.0,0,0,1,b,a,571.0,9,2001,266,0,51,2014,431,1
779,3,2024,4,11,6,3997,1.0,0,0,0,a,c,913.0,7,2003,249,0,41,2020,178,0
1031,4,2024,7,47,18,3495,1.0,0,0,0,c,a,745.0,10,2020,45,0,44,2012,500,1
450,3,2023,4,4,6,2736,1.0,1,0,1,c,a,869.0,6,2000,274,0,48,2020,112,0
656,7,2023,2,2,14,1464,1.0,0,0,1,d,a,811.0,1,2002,253,1,45,2021,61,1
686,6,2023,4,47,18,3768,1.0,1,0,1,c,a,468.0,7,2011,141,1,41,2019,214,1
48,7,2023,11,45,5,873,1.0,1,0,1,c,b,1259.0,12,2004,227,1,10,2023,35,0
747,2,2023,4,8,13,446,1.0,1,0,1,a,a,1163.0,7,2007,189,0,21,2011,500,0
800,1,2023,12,43,20,3223,1.0,0,0,1,a,a,533.0,1,2010,167,1,21,2022,74,0
