Store,DayOfWeek,year,month,week,day,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,competition_open,Promo2,Promo2SinceWeek,Promo2SinceYear,promo_2_open,IsPromo2Month
368,5,2024,10,8,28,3852,1.0,1,0,0,a,a,1192.0,9,2005,229,0,45,2019,223,1
429,7,2023,4,31,13,2383,1.0,0,0,1,a,c,1371.0,1,2013,123,1,25,2021,110,0
472,5,2024,7,11,4,604,1.0,1,0,1,a,b,689.0,2,2013,137,0,26,2015,453,1
80,1,2024,4,46,5,2697,1.0,1,0,1,c,b,479.0,4,2021,36,0,46,2014,500,1
552,4,2024,1,16,16,3245,1.0,1,0,0,a,a,1228.0,8,2019,53,0,46,2023,22,1
426,1,2023,9,16,23,1245,1.0,1,0,1,d,a,970.0,11,2016,82,1,20,2017,308,1
261,2,2023,9,21,20,1787,1.0,1,0,1,a,c,1082.0,7,2022,14,0,37,2013,500,0
275,2,2024,8,19,21,2586,1.0,1,0,1,a,a,626.0,6,2009,182,1,32,2022,91,1
39,5,2024,1,31,22,3030,1.0,0,0,1,a,a,901.0,8,2001,269,0,6,2020,233,0
990,7,2023,9,38,24,888,1.0,1,0,0,a,a,504.0,1,2020,44,1,7,2015,447,1
328,2,2024,8,51,26,406,1.0,1,0,1,a,a,818.0,8,2007,204,1,5,2013,500,0
976,7,2024,6,47,11,2622,1.0,1,0,1,a,a,716.0,10,2010,164,0,14,2019,293,0
933,2,2024,8,14,21,239,1.0,1,0,1,a,a,1523.0,6,2008,194,1,49,2017,329,1
511,3,2024,2,32,8,1918,1.0,1,0,1,c,a,985.0,8,2020,42,0,17,2013,500,1
901,1,2024,3,18,20,1342,1.0,1,0,1,c,c,174.0,4,2008,191,1,49,2010,500,1
236,1,2024,2,42,2,1866,1.0,0,0,1,a,a,820.0,12,2015,98,1,23,2021,175,0
202,5,2023,6,2,2,3506,1.0,1,0,0,a,c,930.0,3,2015,99,1,24,2021,82,1
1003,3,2024,11,52,6,3756,1.0,1,0,0,b,a,678.0,2,2012,153,1,14,2022,142,0
721,1,2024,1,20,16,2783,1.0,1,0,1,a,c,489.0,12,2012,133,1,35,2015,453,0
769,4,2024,6,39,26,1612,1.0,1,a,1,a,a,1018.0,7,2001,275,1,31,2019,268,1
1030,3,2023,4,36,17,2524,1.0,1,0,0,d,a,532.0,5,2020,35,0,16,2018,280,0
16,3,2024,12,20,16,728,1.0,1,0,0,a,a,993.0,10,2007,206,1,41,2013,500,0
192,7,2024,8,51,20,3991,1.0,1,0,1,a,a,506.0,4,2005,232,1,37,2022,118,1
1073,3,2024,3,14,25,3520,1.0,1,0,0,a,c,660.0,4,2005,227,1,37,2014,497,1
144,4,2024,4,39,17,1519,1.0,0,0,1,a,a,1107.0,1,2009,183,1,24,2010,500,0
501,5,2023,7,49,21,292,1.0,0,0,1,c,a,967.0,7,2014,108,1,34,2012,500,0
25,7,2024,1,7,12,3430,1.0,1,0,0,a,a,829.0,10,2012,135,0,19,2023,40,1
364,6,2024,1,48,28,315,1.0,1,0,1,a,a,811.0,12,2019,49,0,52,2010,500,1
193,4,2024,9,47,14,616,1.0,0,0,0,a,c,847.0,7,2018,74,1,23,2017,388,1
286,3,2023,10,20,26,222,1.0,1,0,0,c,b,583.0,1,2007,201,1,15,2016,369,1
908,2,2024,9,44,28,848,1.0,1,0,1,a,a,365.0,3,2018,78,0,24,2020,228,0
308,1,2024,3,1,25,3688,1.0,1,0,1,a,a,991.0,4,2015,107,1,49,2021,108,0
908,6,2023,11,10,10,2016,1.0,1,0,1,a,a,1279.0,11,2019,48,0,50,2016,324,1
998,6,2024,3,40,11,835,1.0,0,0,1,a,b,1001.0,7,2000,284,0,19,2018,333,1
603,3,2024,11,49,22,3846,1.0,1,0,1,d,a,896.0,12,2011,155,1,47,2021,158,0
601,7,2024,4,7,27,1781,1.0,1,0,1,a,c,457.0,11,2014,113,0,16,2021,147,1
372,7,2024,6,38,18,2872,1.0,1,0,0,a,c,1083.0,11,2005,223,1,11,2022,131,1
744,5,2023,12,6,22,2269,1.0,1,0,1,d,a,964.0,4,2015,104,1,12,2019,202,0
900,2,2024,5,41,13,627,1.0,0,0,1,d,a,1048.0,7,2016,94,1,15,2015,494,1
963,4,2024,9,47,24,2898,1.0,1,0,1,a,c,1130.0,1,2003,260,0,16,2017,395,0
218,6,2024,8,24,12,3828,1.0,0,0,1,a,a,1296.0,5,2021,39,0,16,2020,216,0
766,4,2023,1,6,18,3911,1.0,1,b,1,d,a,486.0,4,2021,21,0,20,2014,454,1
156,4,2023,10,11,16,3109,1.0,0,0,1,a,a,433.0,2,2006,212,1,1,2023,10,1
547,4,2023,5,27,24,2749,1.0,0,0,1,a,a,864.0,1,2004,232,1,20,2016,371,0
100,6,2024,6,42,23,2999,1.0,1,0,0,a,b,543.0,5,2004,241,1,28,2020,222,0
614,3,2024,4,28,24,3882,1.0,0,0,1,c,c,491.0,1,2000,291,0,21,2017,371,1
950,2,2024,12,25,4,2295,1.0,1,0,0,a,b,1186.0,8,2000,292,0,26,2023,51,0
911,4,2024,7,32,7,3645,1.0,1,0,1,a,a,517.0,4,2007,207,1,12,2019,280,1
798,5,2023,8,51,26,1695,1.0,1,0,0,c,a,817.0,3,2015,101,1,7,2020,200,0
644,7,2023,7,42,4,1404,1.0,1,0,1,c,c,331.0,2,2015,101,0,47,2020,151,1
697,1,2024,4,8,22,617,1.0,0,0,1,a,a,839.0,6,2012,142,0,52,2014,476,0
112,7,2023,8,11,18,1957,1.0,1,0,1,a,a,1175.0,3,2014,113,1,22,2014,457,1
812,6,2024,10,19,10,2555,1.0,1,0,0,c,a,1184.0,7,2003,255,1,40,2021,135,0
760,5,2024,2,15,2,1749,1.0,0,0,1,a,c,1133.0,12,2022,14,0,8,2016,423,1
160,2,2023,2,39,1,685,1.0,1,0,1,c,a,796.0,9,2004,221,0,10,2019,237,1
706,2,2024,2,52,25,1874,1.0,1,a,0,a,c,1153.0,2,2008,192,1,28,2017,388,0
430,3,2024,12,30,3,2441,1.0,0,0,1,c,a,949.0,2,2015,118,1,37,2010,500,0
568,2,2024,7,47,21,647,1.0,1,0,1,a,a,688.0,11,2002,260,1,37,2016,426,1
908,5,2024,5,23,5,2250,1.0,0,0,1,a,a,935.0,11,2010,162,0,18,2012,500,1
360,6,2024,3,36,12,1650,1.0,1,a,1,a,a,1086.0,5,2021,34,1,46,2011,500,1
1023,4,2024,9,37,3,2466,1.0,1,a,0,a,c,422.0,6,2005,231,0,33,2013,500,0
465,5,2023,7,16,18,223,1.0,1,0,0,b,a,502.0,5,2014,110,0,17,2014,467,0
573,6,2024,8,39,3,3341,1.0,1,0,0,b,c,777.0,7,2013,133,0,25,2020,222,1
33,7,2024,9,28,18,1715,1.0,1,0,0,c,c,453.0,3,2001,282,0,16,2013,500,1
137,5,2024,2,31,27,1762,1.0,1,0,1,b,a,449.0,12,2001,266,0,8,2021,179,1
315,2,2023,9,14,21,620,1.0,1,0,1,a,a,694.0,5,2003,244,0,1,2012,500,0
1092,1,2023,9,17,19,1859,1.0,1,0,0,c,c,1118.0,3,2000,282,1,24,2021,97,1
290,7,2024,4,45,26,1710,1.0,1,0,1,a,b,1112.0,4,2012,144,0,1,2017,408,1
441,6,2024,4,33,23,427,1.0,1,0,0,c,a,916.0,11,2006,209,0,51,2010,500,1
953,6,2024,8,7,21,2398,1.0,1,0,0,a,c,874.0,4,2013,136,1,46,2011,500,1
356,3,2023,5,29,16,1293,1.0,1,b,0,a,a,1446.0,10,2006,199,0,39,2011,500,1
907,2,2024,12,33,11,1553,1.0,1,0,0,b,c,658.0,10,2008,194,0,40,2015,461,1
134,5,2024,2,42,18,507,1.0,1,0,1,d,b,892.0,12,2002,254,1,33,2014,500,1
149,5,2024,3,45,3,2633,1.0,1,0,0,a,a,643.0,2,2018,73,0,39,2010,500,1
15,2,2024,10,34,25,738,1.0,0,0,1,b,a,434.0,5,2002,269,0,44,2019,250,1
140,4,2023,9,1,25,2459,1.0,1,0,1,a,c,1175.0,11,2020,34,0,27,2021,78,0
674,3,2024,11,26,8,1821,1.0,1,0,0,a,c,728.0,2,2003,261,1,44,2021,138,0
102,2,2023,1,11,22,3026,1.0,1,0,0,a,a,1028.0,1,2022,12,0,13,2012,500,1
683,6,2024,2,1,20,1747,1.0,1,0,1,a,a,746.0,1,2016,97,0,47,2022,58,0
669,4,2023,11,49,24,2690,1.0,1,0,0,a,a,1194.0,1,2018,70,1,37,2015,428,1
262,7,2024,10,9,26,3756,1.0,1,0,0,c,a,521.0,10,2018,72,1,6,2012,500,1
42,1,2023,10,13,21,1185,1.0,1,0,0,a,a,1169.0,5,2010,161,0,10,2011,500,0
181,7,2023,11,18,27,653,1.0,0,0,0,a,a,1088.0,2,2004,237,1,7,2020,167,1
160,5,2024,3,25,10,2507,1.0,1,0,1,a,a,282.0,9,2015,102,0,13,2013,500,1
589,5,2023,2,32,13,767,1.0,0,0,1,a,a,665.0,4,2015,94,0,42,2018,250,1
1039,3,2023,4,17,5,1033,1.0,1,0,1,b,c,1126.0,2,2018,62,0,43,2017,286,1
486,1,2024,12,42,24,3053,1.0,1,0,0,b,a,1311.0,12,2005,228,1,52,2022,94,1
707,2,2023,7,9,8,2802,1.0,1,0,0,a,b,1035.0,8,2018,59,0,7,2020,158,1
339,4,2024,1,50,15,285,1.0,0,0,1,c,a,701.0,6,2020,43,0,30,2020,228,1
103,3,2024,9,45,5,2437,1.0,1,0,0,b,b,529.0,12,2016,93,0,43,2016,418,1
244,2,2023,11,32,8,2673,1.0,1,0,0,a,c,990.0,3,2006,212,0,51,2017,293,0
535,1,2023,2,3,19,1424,1.0,1,0,0,a,a,692.0,8,2005,210,1,6,2012,500,0
959,5,2024,7,38,8,3040,1.0,0,0,0,a,c,705.0,10,2002,261,0,35,2020,211,0
278,5,2024,9,37,15,2939,1.0,1,0,0,a,a,753.0,1,2019,68,1,5,2020,240,0
1097,2,2023,12,33,13,2590,1.0,1,0,1,a,a,1085.0,4,2010,164,1,5,2014,496,0
713,6,2024,8,15,18,1151,1.0,0,0,0,a,a,1362.0,2,2007,210,1,44,2011,500,0
397,7,2023,5,23,8,1293,1.0,0,0,1,a,a,1128.0,7,2003,238,1,49,2021,78,0
694,7,2023,11,22,14,2279,1.0,1,a,0,a,a,823.0,9,2011,146,1,10,2020,168,1
779,2,2023,5,32,1,593,1.0,1,a,1,a,b,550.0,2,2004,231,0,44,2020,144,0
765,3,2024,8,18,15,1761,1.0,1,c,0,d,a,1020.0,2,2019,66,1,48,2010,500,0
966,1,2023,11,21,3,3977,1.0,0,0,1,c,c,1320.0,6,2007,197,1,28,2021,97,1
739,1,2023,7,48,21,2640,1.0,1,0,0,d,a,1121.0,5,2010,158,0,9,2015,455,0
31,6,2024,9,24,24,3465,1.0,1,0,1,c,a,882.0,2,2015,115,0,39,2013,500,1
421,7,2023,11,31,12,1433,1.0,1,0,1,d,a,673.0,9,2016,86,0,29,2017,314,1
1013,2,2024,8,48,25,2976,1.0,0,0,0,a,b,924.0,10,2002,262,1,19,2021,185,1
231,4,2024,6,50,11,2993,1.0,1,0,0,a,c,1166.0,6,2001,276,0,45,2021,161,1
557,1,2023,8,30,25,910,1.0,1,0,1,c,c,890.0,5,2006,207,0,33,2012,500,1
558,6,2023,5,14,15,1038,1.0,1,0,0,a,a,789.0,2,2017,75,0,14,2023,0,1
621,4,2023,9,6,16,1837,1.0,0,0,1,a,c,614.0,4,2019,53,0,22,2020,140,0
969,3,2023,1,45,12,2620,1.0,0,0,1,c,a,1597.0,7,2022,6,0,17,2023,28,0
602,7,2023,1,28,27,2897,1.0,1,0,1,d,c,553.0,12,2006,193,1,28,2023,0,1
1,1,2023,6,30,20,3910,1.0,1,0,1,a,a,525.0,3,2017,75,0,15,2017,327,1
271,2,2023,2,50,14,585,1.0,1,0,0,a,a,869.0,10,2003,232,1,34,2010,500,1
704,6,2024,9,20,23,2634,1.0,1,0,1,a,a,759.0,7,2004,242,0,24,2011,500,1
873,3,2023,3,6,13,3837,1.0,1,0,1,a,a,1127.0,7,2012,128,1,3,2018,263,1
722,5,2023,6,36,25,843,1.0,1,0,1,c,a,1137.0,4,2002,254,0,1,2011,500,1
817,2,2023,3,51,14,3829,1.0,1,0,0,a,a,456.0,12,2000,267,1,5,2019,254,0
269,5,2023,12,9,23,3399,1.0,1,0,0,a,a,593.0,1,2022,23,0,9,2011,500,0
107,4,2024,11,52,8,771,1.0,1,b,1,c,a,557.0,3,2018,80,1,5,2021,203,1
1058,1,2024,1,29,16,1005,1.0,0,0,1,a,b,1055.0,4,2015,105,1,35,2013,500,0
628,3,2023,5,30,18,948,1.0,1,0,0,c,c,949.0,7,2005,214,1,31,2011,500,0
824,3,2024,12,50,15,549,1.0,1,0,1,c,c,709.0,6,2001,282,1,2,2014,500,1
1068,5,2023,6,18,13,1583,1.0,1,0,1,c,a,885.0,12,2003,234,1,22,2022,48,0
204,4,2024,11,39,1,1877,1.0,1,a,0,d,a,482.0,3,2009,188,0,16,2017,387,0
972,4,2023,2,1,28,1912,1.0,1,0,0,c,b,597.0,7,2018,55,0,27,2023,0,1
409,2,2024,6,35,7,3364,1.0,0,0,1,a,c,430.0,6,2013,132,1,31,2013,500,0
698,7,2023,11,1,5,1874,1.0,1,0,0,a,c,864.0,4,2019,55,0,27,2019,182,1
432,6,2023,3,1,23,927,1.0,0,0,1,d,c,863.0,1,2020,38,0,21,2012,500,0
222,5,2024,1,21,3,2815,1.0,1,0,0,c,a,525.0,10,2016,87,1,3,2016,434,0
981,2,2023,9,20,22,2635,1.0,1,0,1,a,c,946.0,3,2002,258,0,42,2015,394,1
388,5,2024,1,41,10,1986,1.0,0,0,1,c,b,1137.0,2,2005,227,0,42,2018,311,0
28,2,2024,4,47,21,2644,1.0,1,0,0,b,a,511.0,7,2007,201,0,45,2019,262,1
168,4,2023,10,50,7,900,1.0,1,b,0,a,a,722.0,2,2012,140,1,37,2010,500,1
1073,2,2024,11,33,20,3160,1.0,1,0,0,a,a,974.0,8,2018,75,0,18,2019,275,0
917,3,2023,2,9,28,1191,1.0,1,0,1,c,a,818.0,9,2022,5,0,36,2020,129,1
742,5,2024,6,35,15,382,1.0,1,0,0,c,b,408.0,3,2022,27,1,47,2015,456,1
869,3,2023,10,26,16,1762,1.0,1,0,1,d,b,688.0,1,2010,165,1,2,2010,500,0
724,6,2023,5,28,18,1112,1.0,1,0,0,c,c,678.0,2,2022,15,0,27,2015,417,1
1016,4,2023,5,27,11,2173,1.0,1,0,1,a,c,769.0,1,2021,28,0,34,2014,461,1
112,7,2024,7,46,16,1962,1.0,1,0,0,a,a,782.0,6,2003,253,1,52,2021,150,1
71,2,2024,10,20,18,3707,1.0,1,0,0,a,a,1290.0,5,2015,113,1,27,2011,500,1
775,7,2024,1,51,1,1781,1.0,1,0,0,a,a,757.0,10,2010,159,0,46,2014,500,1
1076,1,2023,1,29,13,565,1.0,1,0,0,c,c,305.0,5,2019,44,1,40,2020,145,0
649,4,2023,2,36,15,2150,1.0,1,0,1,a,a,847.0,8,2019,42,1,42,2023,0,1
1078,3,2024,5,49,6,3256,1.0,1,0,1,a,a,1344.0,6,2004,239,0,6,2018,355,1
448,6,2024,4,43,14,1208,1.0,1,0,0,c,b,770.0,6,2013,130,0,27,2010,500,1
752,1,2023,6,23,12,1381,1.0,1,0,1,c,a,689.0,9,2021,21,1,39,2019,192,0
568,2,2024,4,11,16,886,1.0,1,0,0,a,b,728.0,7,2015,105,1,7,2010,500,1
984,2,2024,8,8,9,2962,1.0,1,0,0,a,c,995.0,7,2019,61,1,51,2010,500,1
722,7,2024,4,19,26,834,1.0,1,0,0,a,c,727.0,6,2016,94,0,36,2019,243,0
489,4,2024,11,35,18,1181,1.0,0,0,0,b,a,365.0,9,2018,74,1,45,2015,458,0
273,2,2023,4,42,18,530,1.0,0,0,0,c,a,618.0,4,2019,48,0,33,2010,500,0
350,6,2023,3,2,23,1663,1.0,1,0,0,a,a,801.0,1,2021,26,1,47,2015,371,1
84,2,2024,11,25,1,3496,1.0,1,0,1,a,a,981.0,6,2004,245,1,47,2015,446,0
173,2,2024,8,49,8,1884,1.0,0,0,0,c,a,645.0,4,2018,76,1,4,2018,357,1
568,4,2024,1,43,6,649,1.0,1,0,1,a,a,731.0,11,2008,182,0,49,2023,46,1
36,6,2023,2,49,18,3052,1.0,1,0,1,c,a,833.0,12,2013,110,0,28,2011,500,0
526,6,2023,1,50,10,1549,1.0,1,0,1,a,a,587.0,3,2015,94,0,26,2019,232,1
47,1,2023,10,5,20,831,1.0,1,0,0,a,a,792.0,6,2014,112,1,13,2019,200,1
181,7,2024,8,36,27,275,1.0,1,0,0,a,a,960.0,6,2004,242,0,22,2023,66,0
772,7,2023,12,29,11,1516,1.0,0,0,1,b,a,464.0,3,2018,69,0,29,2015,416,0
33,3,2023,4,25,10,795,1.0,1,0,1,a,c,912.0,1,2016,87,0,28,2012,500,1
376,4,2024,1,42,14,2208,1.0,0,0,0,a,a,493.0,12,2017,73,1,37,2022,109,0
213,3,2023,6,49,14,1842,1.0,1,0,1,c,a,499.0,8,2014,106,0,36,2010,500,0
61,4,2023,1,25,11,2698,1.0,0,0,0,a,b,621.0,5,2013,116,1,39,2016,350,1
233,5,2024,2,34,10,1244,1.0,0,0,0,a,b,1230.0,3,2006,215,1,31,2019,263,1
126,5,2023,10,25,11,489,1.0,1,0,1,a,c,305.0,6,2013,124,1,52,2011,500,1
90,4,2023,5,34,14,632,1.0,1,0,1,a,c,681.0,4,2006,205,1,46,2014,456,0
742,4,2023,11,51,13,559,1.0,1,a,1,a,c,812.0,3,2020,44,1,50,2011,500,1
140,4,2023,7,43,13,1217,1.0,1,0,0,a,c,1170.0,12,2001,259,1,38,2021,109,1
1047,3,2024,8,12,9,2930,1.0,1,0,0,a,c,1404.0,8,2000,288,0,13,2013,500,1
543,1,2024,11,46,18,2279,1.0,1,0,1,d,c,693.0,4,2016,103,0,51,2018,307,0
455,3,2023,6,28,14,1591,1.0,0,0,0,a,b,982.0,3,2016,87,0,48,2013,500,0
977,6,2023,4,31,7,1102,1.0,1,0,1,c,c,792.0,10,2012,126,1,16,2019,223,0
868,7,2023,10,6,22,829,1.0,1,a,0,c,a,790.0,8,2013,122,0,46,2021,64,1
469,6,2024,10,24,25,754,1.0,1,0,1,a,c,902.0,11,2000,287,1,28,2010,500,1
1086,7,2024,4,16,12,1200,1.0,1,a,1,a,a,344.0,10,2019,54,0,38,2020,186,1
592,6,2024,10,5,15,2097,1.0,0,0,0,b,a,806.0,5,2019,65,1,18,2019,247,1
790,4,2023,12,45,27,2473,1.0,1,0,1,a,a,955.0,8,2004,232,0,14,2011,500,1
1082,5,2024,3,7,9,3792,1.0,1,0,0,a,c,562.0,5,2000,286,1,21,2013,500,1
807,6,2024,11,38,7,3822,1.0,0,0,1,a,a,957.0,2,2012,153,1,10,2021,184,0
659,2,2023,2,39,10,1196,1.0,1,0,1,a,c,301.0,1,2005,217,1,8,2016,395,1
687,2,2023,11,32,13,2981,1.0,0,0,1,a,a,848.0,1,2002,262,1,23,2011,500,0
730,2,2023,11,44,13,696,1.0,1,0,0,a,a,1223.0,12,2002,251,0,50,2018,254,1
1091,4,2024,11,6,17,3228,1.0,1,0,1,a,c,754.0,11,2015,108,1,3,2020,211,1
782,6,2023,5,1,8,3730,1.0,1,0,1,a,a,527.0,5,2008,180,1,18,2016,347,0
335,4,2023,12,45,16,2512,1.0,1,a,0,c,b,392.0,11,2017,73,0,15,2011,500,0
25,7,2024,7,10,4,2246,1.0,1,0,1,a,c,937.0,9,2007,202,1,11,2011,500,1
874,3,2024,1,16,27,1610,1.0,0,0,0,b,a,1098.0,2,2014,119,0,4,2015,480,1
545,4,2023,11,36,9,3560,1.0,0,0,0,c,a,803.0,3,2006,212,0,10,2016,390,0
463,7,2023,11,28,10,3856,1.0,0,0,1,a,a,681.0,5,2012,138,0,28,2020,156,0
1043,2,2023,4,11,5,2885,1.0,0,0,0,a,a,241.0,10,2016,78,1,23,2019,196,0
174,6,2023,3,13,11,508,1.0,0,0,1,a,c,857.0,8,2007,187,0,33,2013,500,1
42,2,2024,7,44,28,3540,1.0,1,0,0,a,a,613.0,5,2020,50,1,45,2019,259,0
825,7,2024,5,28,17,3272,1.0,1,0,1,a,a,630.0,11,2014,114,1,6,2011,500,0
1031,3,2024,8,48,19,1564,1.0,0,0,1,b,c,1305.0,4,2004,244,1,18,2012,500,1
925,5,2024,5,30,17,1181,1.0,0,0,1,b,c,280.0,11,2020,42,1,46,2021,140,1
972,5,2024,3,35,10,3118,1.0,1,0,0,a,a,320.0,9,2011,150,0,13,2022,126,1
963,3,2023,3,18,23,2509,1.0,1,0,1,d,a,889.0,9,2016,78,0,6,2019,220,1
765,4,2023,8,2,10,3057,1.0,1,0,0,d,a,704.0,2,2007,198,1,13,2016,353,0
1028,6,2024,6,27,23,3933,1.0,0,0,1,a,a,664.0,2,2000,292,1,21,2022,110,1
381,7,2024,1,38,28,1602,1.0,0,a,0,c,a,902.0,12,2012,133,1,14,2014,500,0
831,1,2024,7,22,1,3400,1.0,1,0,1,a,b,897.0,10,2011,153,1,27,2018,307,1
103,4,2024,10,45,5,1982,1.0,0,a,1,c,c,528.0,4,2016,102,1,11,2019,294,0
589,6,2023,2,37,22,3430,1.0,1,0,1,c,a,642.0,11,2016,75,0,31,2011,500,0
325,4,2023,3,27,4,1123,1.0,1,0,1,a,a,835.0,4,2015,95,0,46,2023,0,1
1047,1,2023,5,29,21,3327,1.0,0,a,0,a,a,870.0,5,2011,144,0,17,2018,272,0
487,1,2024,12,12,7,2882,1.0,0,0,1,b,c,965.0,4,2000,296,0,29,2013,500,0
234,6,2024,5,46,17,1924,1.0,1,0,1,a,b,645.0,6,2013,131,0,38,2021,164,1
635,3,2024,11,4,19,3692,1.0,0,0,1,b,c,924.0,10,2021,37,0,4,2015,468,0
87,5,2024,9,3,9,1693,1.0,0,0,0,c,a,1105.0,2,2020,55,1,18,2011,500,0
142,7,2023,12,41,25,3021,1.0,0,0,1,a,a,834.0,12,2001,264,0,33,2019,216,1
482,1,2023,7,2,26,2170,1.0,0,0,1,a,c,789.0,4,2020,39,1,14,2011,500,0
704,4,2023,4,27,7,738,1.0,1,0,0,b,a,749.0,12,2003,232,1,22,2018,265,1
650,2,2024,9,10,21,1283,1.0,1,0,1,c,a,635.0,11,2001,274,1,24,2019,246,1
62,6,2024,2,36,19,3241,1.0,1,0,0,a,a,539.0,7,2000,283,0,49,2012,500,0
759,4,2024,10,7,8,2016,1.0,1,0,0,a,c,731.0,2,2011,164,0,6,2021,157,0
65,7,2024,3,14,23,3432,1.0,1,0,1,c,a,955.0,7,2004,236,0,33,2016,397,1
910,3,2023,9,28,9,681,1.0,1,0,0,a,b,553.0,10,2014,107,0,51,2014,445,1
44,2,2024,7,20,8,3121,1.0,1,0,0,a,a,797.0,12,2010,163,1,48,2011,500,0
30,7,2024,3,11,20,3591,1.0,1,c,0,a,c,763.0,2,2019,61,0,29,2020,190,0
578,5,2023,6,4,4,3970,1.0,1,0,0,c,c,1353.0,9,2004,225,0,21,2012,500,1
895,2,2024,7,1,26,2995,1.0,1,0,0,c,c,1037.0,4,2006,219,0,8,2012,500,0
854,5,2023,10,10,11,1992,1.0,1,0,0,c,a,1032.0,9,2011,145,0,14,2013,500,1
670,3,2024,6,15,14,435,1.0,1,0,0,c,a,1096.0,7,2003,251,1,42,2016,389,0
200,1,2023,1,7,20,979,1.0,1,0,0,a,c,656.0,11,2010,146,1,2,2022,57,1
1063,2,2023,1,27,25,2707,1.0,0,0,1,c,a,1233.0,1,2013,120,0,38,2020,145,0
23,6,2024,8,47,22,3554,1.0,1,0,1,c,a,868.0,7,2014,121,1,49,2020,206,0
388,1,2023,11,38,11,3083,1.0,1,0,1,c,c,807.0,9,2010,158,0,23,2012,500,1
841,3,2023,6,16,21,2507,1.0,0,0,1,c,c,456.0,5,2002,253,0,43,2019,181,1
688,2,2024,2,23,12,3474,1.0,1,0,1,a,c,700.0,4,2005,226,1,52,2014,491,0
882,6,2023,3,41,15,1369,1.0,1,0,1,a,a,290.0,4,2001,263,0,40,2016,365,0
855,7,2024,12,51,20,1450,1.0,1,0,0,c,a,746.0,9,2021,39,0,27,2018,336,1
1048,6,2024,9,29,16,534,1.0,1,0,1,a,a,647.0,3,2013,138,1,30,2012,500,1
576,6,2023,1,11,2,2596,1.0,1,0,0,a,c,700.0,12,2007,181,1,12,2014,467,0
916,1,2024,4,46,2,895,1.0,0,0,0,d,c,404.0,3,2006,217,0,7,2015,500,1
174,7,2023,9,27,4,1249,1.0,1,0,1,d,a,1031.0,5,2001,268,1,42,2022,37,0
195,2,2023,8,2,3,556,1.0,0,0,1,a,a,998.0,12,2010,152,0,28,2023,0,0
56,3,2023,4,14,21,3425,1.0,1,0,1,a,c,1327.0,1,2001,267,1,49,2023,0,1
229,6,2024,9,28,6,983,1.0,0,c,1,a,a,1318.0,5,2016,100,0,39,2017,353,1
125,2,2023,11,42,7,3525,1.0,1,0,0,a,a,867.0,11,2004,228,1,14,2018,288,0
920,2,2023,11,45,9,1080,1.0,1,0,0,a,c,1127.0,4,2002,259,1,51,2020,150,1
552,1,2024,10,10,5,490,1.0,1,0,1,a,a,898.0,4,2002,270,1,1,2020,217,1
496,3,2024,5,38,25,3918,1.0,1,0,0,c,c,692.0,1,2000,292,0,5,2019,293,1
714,4,2023,1,51,3,1283,1.0,1,0,0,a,c,737.0,2,2009,167,1,32,2022,71,1
401,4,2023,5,42,6,2943,1.0,0,0,1,a,c,1012.0,3,2001,266,0,32,2015,426,0
637,1,2023,1,38,7,590,1.0,1,0,0,b,a,2046.0,11,2001,254,1,39,2019,207,0
4,2,2023,7,42,3,908,1.0,1,0,1,a,b,1170.0,7,2005,216,1,34,2018,268,0
795,1,2024,8,29,8,1715,1.0,1,0,1,c,b,894.0,3,2012,149,1,14,2020,223,1
972,2,2023,5,32,6,3067,1.0,1,0,1,a,c,965.0,10,2005,211,1,8,2023,24,1
44,5,2023,2,28,10,219,1.0,1,0,1,a,a,962.0,8,2009,162,0,51,2011,500,1
90,1,2023,7,50,5,2604,1.0,1,0,0,a,b,793.0,4,2009,171,0,18,2021,136,0
153,2,2024,1,19,27,3174,1.0,0,0,1,a,c,1047.0,4,2013,129,0,9,2021,166,0
678,4,2024,4,41,23,583,1.0,1,0,0,a,a,773.0,3,2001,277,0,4,2022,141,1
849,4,2023,12,2,19,1839,1.0,0,0,0,d,c,517.0,9,2022,15,0,42,2013,480,1
918,7,2024,11,22,17,3798,1.0,1,0,1,c,a,964.0,9,2002,266,0,44,2018,290,0
872,5,2024,8,48,20,2230,1.0,1,0,0,d,a,1005.0,8,2022,24,1,46,2010,500,0
644,7,2023,5,13,27,3051,1.0,1,0,1,c,a,776.0,6,2006,203,1,45,2010,500,1
784,6,2023,1,42,4,3021,1.0,1,0,0,a,a,913.0,7,2009,162,0,9,2018,293,1
313,4,2023,8,27,15,1770,1.0,1,0,1,d,a,1108.0,11,2001,261,1,1,2023,26,1
832,3,2024,6,8,6,2906,1.0,1,0,0,c,a,804.0,7,2008,191,1,27,2013,500,0
204,1,2023,9,6,13,3801,1.0,1,0,0,a,a,686.0,8,2020,37,1,27,2021,83,1
1075,5,2023,2,7,26,1395,1.0,0,0,0,c,a,607.0,3,2015,95,1,2,2011,500,0
47,7,2024,10,25,18,383,1.0,0,0,0,b,a,744.0,6,2014,124,0,46,2010,500,0
1053,3,2024,10,17,18,3174,1.0,1,0,1,c,c,1280.0,1,2008,201,0,34,2018,295,0
